transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name
TXN0009699,2024-12-10T17:14:46Z,756.26,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,43,Female,False,pending,ATM Network
TXN0009700,2024-12-10T17:14:47Z,191.49,,withdrawal,manual,Austin,TX,USA,USD,False,False,24,Female,False,pending,ATMWithdrawal
TXN0009701,2024-12-10T17:14:48Z,366.71,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,38,male,True,approved,GiftWorld
TXN0009702,2024-12-10T17:14:49Z,24.94,books,purchase,online,Austin,TX,USA,USD,False,False,28,Male,True,approved,BookNest
TXN0009703,2024-12-10T17:14:50Z,12.87,public_transport,purchase,contactless,Paris,,FRA,EUR,True,False,19,male,True,approved,Sunshine Travel
TXN0009704,2024-12-10T17:14:51Z,9.37,pharmacy,purchase,chip,Orlando,FL,USA,USD,False,False,60,female,False,approved,GiftWorld
TXN0009705,2024-12-10T17:14:52Z,364.51,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,62,Female,False,pending,ATM Network
TXN0009706,2024-12-10T17:14:53Z,277.05,clothing,purchase,chip,Chicago,IL,USA,USD,False,False,27,female,True,approved,QuickMart
TXN0009707,2024-12-10T17:14:54Z,10085.01,financial,transfer,online,San Francisco,CA,USA,USD,False,False,23,Other,True,approved,CryptoExchange
TXN0009708,2024-12-10T17:14:55Z,55.7,fuel,purchase,swipe,Atlanta,GA,USA,USD,False,False,41,Female,False,pending,FuelExpress
TXN0009709,2024-12-10T17:14:56Z,45.35,books,purchase,contactless,Boston,MA,USA,USD,False,False,23,female,False,approved,GiftWorld
TXN0009710,2024-12-10T17:14:57Z,79.59,books,purchase,swipe,Osaka,,JPN,JPY,True,False,48,male,False,approved,SkyTravel
TXN0009711,2024-12-10T17:14:58Z,85.69,auto_services,purchase,chip,Atlanta,GA,USA,USD,False,False,45,male,False,approved,FuelExpress
TXN0009712,2024-12-10T17:14:59Z,7.99,pharmacy,purchase,chip,Seattle,WA,USA,USD,False,False,32,female,True,approved,ElectroZone
TXN0009713,2024-12-10T17:15:00Z,202.11,clothing,purchase,online,Tokyo,,JPN,JPY,True,False,29,female,True,approved,ATM Network
TXN0009714,2024-12-10T17:15:01Z,558.14,financial,withdrawal,manual,Orlando,FL,USA,USD,False,False,43,Female,False,approved,ATM Withdrawal
TXN0009715,2024-12-10T17:15:02Z,5.92,restaurant,purchase,chip,Boston,MA,USA,USD,False,False,42,Male,False,approved,TinyCafe
TXN0009716,2024-12-10T17:15:03Z,4.72,coffee_shop,purchase,chip,Portland,OR,USA,USD,False,False,29,female,False,approved,TinyCafe
TXN0009717,2024-12-10T17:15:04Z,130.37,apparel,purchase,chip,Dallas,TX,USA,USD,False,False,47,Male,False,approved,FashionBay
TXN0009718,2024-12-10T17:15:05Z,418.09,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,38,male,False,approved,GiftWorld
TXN0009719,2024-12-10T17:15:06Z,44.86,fast_food,purchase,swipe,Atlanta,GA,USA,USD,False,False,22,male,True,approved,FuelExpress
TXN0009720,2024-12-10T17:15:07Z,14.87,grocery,purchase,online,Montreal,,CAN,CAD,True,False,54,male,False,approved,SkyTravel
TXN0009721,2024-12-10T17:15:08Z,165.13,electronics,purchase,chip,Phoenix,AZ,USA,USD,False,False,41,Female,False,approved,ElectroZone
TXN0009722,2024-12-10T17:15:09Z,75.05,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,52,male,False,approved,FuelExpress
TXN0009723,2024-12-10T17:15:10Z,48.17,books,purchase,chip,Austin,TX,USA,USD,False,False,31,female,True,approved,BookNest
TXN0009724,2024-12-10T17:15:11Z,29.37,books,purchase,chip,Philadelphia,PA,USA,USD,False,False,47,female,False,approved,LuxuryAuto
TXN0009725,2024-12-10T17:15:12Z,45.42,fast_food,purchase,swipe,Atlanta,GA,USA,USD,False,False,22,male,True,approved,FuelExpress
TXN0009726,2024-12-10T17:15:13Z,579.41,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,55,Male,False,approved,ATM Network
TXN0009727,2024-12-10T17:15:14Z,23.54,books,purchase,chip,Philadelphia,PA,USA,USD,False,False,23,female,True,approved,FarmFresh
TXN0009728,2024-12-10T17:15:15Z,62.47,fuel,purchase,swipe,Cleveland,OH,USA,USD,False,False,30,Female,False,approved,FuelExpress
TXN0009729,2024-12-10T17:15:16Z,674.87,electronics,purchase,online,Chicago,IL,USA,USD,False,False,41,female,False,approved,QuickMart
TXN0009730,2024-12-10T17:15:17Z,57.27,fuel,purchase,swipe,Atlanta,GA,USA,USD,False,False,41,Female,False,pending,FuelExpress
TXN0009731,2024-12-10T17:15:18Z,52.74,books,purchase,chip,Austin,TX,USA,USD,False,False,32,female,False,approved,BookNest
TXN0009732,2024-12-10T17:15:19Z,272.64,electronics,purchase,online,London,,GBR,GBP,True,False,50,male,False,approved,SkyTravel
TXN0009733,2024-12-10T17:15:20Z,8.98,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,False,pending,FarmFresh
TXN0009734,2024-12-10T17:15:21Z,7.63,books,refund,online,Seattle,WA,USA,USD,False,False,42,Male,True,approved,BookNest
TXN0009735,2024-12-10T17:15:22Z,1.06,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,42,Male,False,approved,EdgeCaseStore
TXN0009736,2024-12-10T17:15:23Z,355.71,electronics,purchase,chip,San Antonio,TX,USA,USD,False,False,33,female,False,approved,GiftWorld
TXN0009737,2024-12-10T17:15:24Z,3398.04,travel,purchase,online,London,,GBR,GBP,True,False,29,Male,True,pending,SkyTravel
TXN0009738,2024-12-10T17:15:25Z,860.53,pharmacy,refund,chip,Seattle,WA,USA,USD,False,False,61,female,False,pending,BookNest
TXN0009739,2024-12-10T17:15:26Z,15.37,coffee_shop,purchase,contactless,Toronto,,DEU,EUR,True,False,33,male,False,approved,Sunshine Travel
TXN0009740,2024-12-10T17:15:27Z,89.78,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,60,Female,False,approved,FashionBay
TXN0009741,2024-12-10T17:15:28Z,64.79,pharmacy,purchase,swipe,Houston,TX,USA,USD,False,False,63,female,False,approved,FuelExpress
TXN0009742,2024-12-10T17:15:29Z,56.24,electronics,refund,chip,Chicago,IL,USA,USD,False,False,29,female,False,approved,QuickMart
TXN0009743,2024-12-10T17:15:30Z,7.66,books,purchase,online,San Francisco,CA,USA,USD,False,False,22,female,False,approved,TinyCafe
TXN0009744,2024-12-10T17:15:31Z,62.09,auto_services,purchase,swipe,Paris,,USA,USD,False,False,26,male,True,approved,GiftWorld
TXN0009745,2024-12-10T17:15:32Z,1066.55,electronics,purchase,online,Toronto,,CAN,CAD,True,False,31,female,False,approved,SkyTravel
TXN0009746,2024-12-10T17:15:33Z,5.53,gifts,refund,manual,Phoenix,AZ,USA,USD,False,False,49,Female,False,pending,GiftWorld
TXN0009747,2024-12-10T17:15:34Z,16.05,coffee_shop,purchase,contactless,London,,CAN,CAD,True,False,32,male,False,approved,Sunshine Travel
TXN0009748,2024-12-10T17:15:35Z,25.82,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,36,Female,False,approved,GiftWorld
TXN0009749,2024-12-10T17:15:36Z,247.21,electronics,purchase,online,Los Angeles,CA,USA,USD,False,False,33,male,False,approved,LuxuryAuto
TXN0009750,2024-12-10T17:15:37Z,13.64,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0009751,2024-12-10T17:15:38Z,921.51,travel,purchase,online,Berlin,,DEU,EUR,True,False,60,Male,True,pending,Sunshine Travel
TXN0009752,2024-12-10T17:15:39Z,226.34,electronics,purchase,online,Austin,TX,USA,USD,False,False,34,female,False,approved,ATMWithdrawal
TXN0009753,2024-12-10T17:15:40Z,1393.05,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,46,Female,False,pending,ElectroZone
TXN0009754,2024-12-10T17:15:41Z,50.85,electronics,refund,chip,Chicago,IL,USA,USD,False,False,30,female,False,approved,FuelExpress
TXN0009755,2024-12-10T17:15:42Z,42.92,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,54,Male,False,pending,GiftWorld
TXN0009756,2024-12-10T17:15:43Z,84.64,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,63,Male,False,approved,QuickMart
TXN0009757,2024-12-10T17:15:44Z,2458.15,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,39,Male,False,approved,ElectroZone
TXN0009758,2024-12-10T17:15:45Z,45.76,pharmacy,purchase,swipe,Nashville,TN,USA,USD,False,False,54,male,True,approved,ElectroZone
TXN0009759,2024-12-10T17:15:46Z,1395.85,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,43,Male,False,approved,ElectroZone
TXN0009760,2024-12-10T17:15:47Z,405.99,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,38,male,False,approved,GiftWorld
TXN0009761,2024-12-10T17:15:48Z,51.58,gifts,purchase,chip,Boston,MA,USA,USD,False,False,40,Male,False,approved,GiftWorld
TXN0009762,2024-12-10T17:15:49Z,6.83,coffee_shop,purchase,contactless,,,USA,USD,False,False,26,female,True,pending,CryptoExchange
TXN0009763,2024-12-10T17:15:50Z,9.37,fast_food,purchase,contactless,Seattle,WA,USA,USD,False,False,23,male,False,approved,ElectroZone
TXN0009764,2024-12-10T17:15:51Z,0.31,miscellaneous,purchase,online,,,,USD,,False,39,Male,True,approved,EdgeCaseStore
TXN0009765,2024-12-10T17:15:52Z,83.87,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,60,Female,False,pending,QuickMart
TXN0009766,2024-12-10T17:15:53Z,113.48,books,purchase,online,Berlin,,USA,USD,False,False,35,female,False,approved,GiftWorld
TXN0009767,2024-12-10T17:15:54Z,5.21,gifts,refund,manual,Phoenix,AZ,USA,USD,False,False,49,Female,False,pending,GiftWorld
TXN0009768,2024-12-10T17:15:55Z,5.41,books,purchase,chip,Denver,CO,USA,USD,False,False,22,female,True,approved,EdgeCaseStore
TXN0009769,2024-12-10T17:15:56Z,58.87,furniture,purchase,chip,Houston,TX,USA,USD,False,False,28,female,True,approved,GiftWorld
TXN0009770,2024-12-10T17:15:57Z,24.4,books,purchase,chip,Charlotte,NC,USA,USD,False,False,34,female,True,approved,LuxuryAuto
TXN0009771,2024-12-10T17:15:58Z,1328.83,travel,purchase,online,Toronto,ON,USA,USD,False,False,18,Female,True,approved,SkyTravel
TXN0009772,2024-12-10T17:15:59Z,360.81,electronics,purchase,contactless,Seattle,WA,USA,USD,False,False,53,Male,False,pending,ElectroZone
TXN0009773,2024-12-10T17:16:00Z,17.15,coffee_shop,purchase,contactless,,,SGP,SGD,True,False,38,other,True,approved,CryptoExchange
TXN0009774,2024-12-10T17:16:01Z,77.08,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,41,Male,False,approved,FashionBay
TXN0009775,2024-12-10T17:16:02Z,1399.66,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,34,Female,False,pending,ElectroZone
TXN0009776,2024-12-10T17:16:03Z,2641.83,,withdrawal,manual,San Jose,CA,USA,USD,False,False,44,Female,False,pending,ATMWithdrawal
TXN0009777,2024-12-10T17:16:04Z,49.53,books,purchase,chip,Austin,TX,USA,USD,False,False,32,female,False,approved,BookNest
TXN0009778,2024-12-10T17:16:05Z,186.87,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,23,Female,False,approved,FashionBay
TXN0009779,2024-12-10T17:16:06Z,40.48,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,18,Female,False,pending,ElectroZone
TXN0009780,2024-12-10T17:16:07Z,27.46,books,purchase,chip,Charlotte,NC,USA,USD,False,False,34,female,False,pending,ElectroZone
TXN0009781,2024-12-10T17:16:08Z,18.27,restaurant,purchase,contactless,San Francisco,CA,USA,USD,False,False,52,Male,False,approved,TinyCafe
TXN0009782,2024-12-10T17:16:09Z,59.84,fuel,purchase,swipe,Cleveland,OH,USA,USD,False,False,30,Female,False,approved,FuelExpress
TXN0009783,2024-12-10T17:16:10Z,7.48,fast_food,purchase,contactless,Orlando,FL,USA,USD,False,False,62,female,False,pending,GiftWorld
TXN0009784,2024-12-10T17:16:11Z,83.2,gifts,purchase,chip,Boston,MA,USA,USD,False,False,35,Female,False,approved,GiftWorld
TXN0009785,2024-12-10T17:16:12Z,52.02,gifts,purchase,chip,Boston,MA,USA,USD,False,False,37,Male,False,pending,GiftWorld
TXN0009786,2024-12-10T17:16:13Z,10.51,fast_food,purchase,contactless,Chicago,IL,USA,USD,False,False,60,female,True,approved,FarmFresh
TXN0009787,2024-12-10T17:16:14Z,112.4,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,18,Male,False,pending,GiftWorld
TXN0009788,2024-12-10T17:16:15Z,189.08,electronics,purchase,online,Austin,TX,USA,USD,False,False,34,female,False,approved,BookNest
TXN0009789,2024-12-10T17:16:16Z,18.22,fast_food,purchase,chip,Portland,OR,USA,USD,False,False,31,male,True,approved,TinyCafe
TXN0009790,2024-12-10T17:16:17Z,729.23,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,20,Male,False,pending,ATM Network
TXN0009791,2024-12-10T17:16:18Z,2953.03,travel,purchase,online,Miami,FL,USA,USD,True,False,45,Female,True,approved,Sunshine Travel
TXN0009792,2024-12-10T17:16:19Z,0.93,books,refund,manual,Seattle,WA,USA,USD,False,False,34,Male,False,approved,BookNest
TXN0009793,2024-12-10T17:16:20Z,14.03,public_transport,purchase,online,San Francisco,CA,USA,USD,False,False,25,unknown,True,approved,TinyCafe
TXN0009794,2024-12-10T17:16:21Z,18.87,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,18,Male,False,approved,QuickMart
TXN0009795,2024-12-10T17:16:22Z,3117.85,travel,purchase,online,London,,GBR,GBP,True,False,36,Male,True,approved,SkyTravel
TXN0009796,2024-12-10T17:16:23Z,232.96,auto_services,purchase,swipe,Detroit,MI,USA,USD,False,False,24,male,True,approved,TinyCafe
TXN0009797,2024-12-10T17:16:24Z,324.97,electronics,purchase,swipe,Tokyo,,USA,USD,False,False,37,male,True,approved,BookNest
TXN0009798,2024-12-10T17:16:25Z,667.92,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,52,Female,False,pending,ATM Network
TXN0009799,2024-12-10T17:16:26Z,19155.72,automotive,purchase,online,Los Angeles,CA,USA,USD,True,False,36,Female,True,approved,LuxuryAuto
TXN0009800,2024-12-10T17:16:27Z,3.79,public_transport,purchase,contactless,Singapore,,SGP,SGD,True,False,21,female,True,approved,QuickMart
TXN0009801,2024-12-10T17:16:28Z,7.68,books,refund,online,Seattle,WA,USA,USD,False,False,42,Male,True,approved,BookNest
TXN0009802,2024-12-10T17:16:29Z,37.05,fast_food,purchase,chip,Seattle,WA,USA,USD,False,False,21,male,False,approved,ATM Network
TXN0009803,2024-12-10T17:16:30Z,116.49,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,21,Female,False,pending,GiftWorld
TXN0009804,2024-12-10T17:16:31Z,71.54,electronics,purchase,chip,San Jose,CA,USA,USD,False,False,34,Other,False,pending,ElectroZone
TXN0009805,2024-12-10T17:16:32Z,8.78,restaurant,refund,manual,Portland,OR,USA,USD,False,False,55,Male,False,pending,TinyCafe
TXN0009806,2024-12-10T17:16:33Z,1790.31,travel,purchase,online,Toronto,ON,CAN,CAD,False,False,18,Male,True,approved,SkyTravel
TXN0009807,2024-12-10T17:16:34Z,106.04,electronics,refund,manual,Phoenix,AZ,USA,USD,False,False,39,Female,False,pending,ElectroZone
TXN0009808,2024-12-10T17:16:35Z,56.92,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,44,Other,False,approved,FashionBay
TXN0009809,2024-12-10T17:16:36Z,35.62,fast_food,purchase,contactless,Montreal,,CAN,CAD,True,False,38,male,False,approved,SkyTravel
TXN0009810,2024-12-10T17:16:37Z,17.53,public_transport,purchase,contactless,Sydney,,USA,USD,False,False,23,female,False,approved,FashionBay
TXN0009811,2024-12-10T17:16:38Z,19.37,books,purchase,chip,Orlando,FL,USA,USD,False,False,23,female,False,approved,GiftWorld
TXN0009812,2024-12-10T17:16:39Z,105.55,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,54,Male,False,pending,FashionBay
TXN0009813,2024-12-10T17:16:40Z,24.89,coffee_shop,purchase,chip,Boston,MA,USA,USD,False,False,35,female,True,approved,BookNest
TXN0009814,2024-12-10T17:16:41Z,2248.93,travel,purchase,online,Berlin,BE,DEU,EUR,True,False,59,Female,True,pending,Sunshine Travel
TXN0009815,2024-12-10T17:16:42Z,322.92,clothing,purchase,chip,Seattle,WA,USA,USD,False,False,32,female,True,approved,TinyCafe
TXN0009816,2024-12-10T17:16:43Z,15.32,books,purchase,chip,Boston,MA,USA,USD,False,False,34,Other,False,pending,BookNest
TXN0009817,2024-12-10T17:16:44Z,19.33,books,purchase,online,Boston,MA,USA,USD,False,False,24,male,True,approved,GiftWorld
TXN0009818,2024-12-10T17:16:45Z,2633.36,travel,purchase,online,Miami,FL,USA,USD,True,False,18,Male,True,pending,SkyTravel
TXN0009819,2024-12-10T17:16:46Z,34.91,grocery,purchase,chip,New York,NY,USA,USD,False,False,31,female,True,approved,CryptoExchange
TXN0009820,2024-12-10T17:16:47Z,305.05,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,49,Male,False,approved,ElectroZone
TXN0009821,2024-12-10T17:16:48Z,19.69,books,purchase,chip,Orlando,FL,USA,USD,False,False,23,female,False,approved,GiftWorld
TXN0009822,2024-12-10T17:16:49Z,51.41,grocery,refund,manual,Houston,TX,USA,USD,False,False,18,Female,False,pending,FarmFresh
TXN0009823,2024-12-10T17:16:50Z,10.29,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,True,approved,QuickMart
TXN0009824,2024-12-10T17:16:51Z,66.64,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,38,Other,False,pending,ElectroZone
TXN0009825,2024-12-10T17:16:52Z,48.89,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,51,Female,False,pending,GiftWorld
TXN0009826,2024-12-10T17:16:53Z,217.88,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,40,Male,False,pending,ElectroZone
TXN0009827,2024-12-10T17:16:54Z,607.03,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,32,female,False,approved,SkyTravel
TXN0009828,2024-12-10T17:16:55Z,58521.14,automotive,purchase,manual,San Francisco,CA,USA,USD,False,False,55,Female,False,approved,LuxuryAuto
TXN0009829,2024-12-10T17:16:56Z,244.51,electronics,purchase,online,Chicago,IL,USA,USD,False,False,29,female,False,approved,QuickMart
TXN0009830,2024-12-10T17:16:57Z,15.01,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,23,Female,False,pending,TinyCafe
TXN0009831,2024-12-10T17:16:58Z,8.62,pharmacy,purchase,chip,Orlando,FL,USA,USD,False,False,60,female,False,approved,GiftWorld
TXN0009832,2024-12-10T17:16:59Z,3544.18,travel,purchase,online,London,,GBR,GBP,True,False,29,Male,True,pending,SkyTravel
TXN0009833,2024-12-10T17:17:00Z,17.56,coffee_shop,purchase,contactless,Phoenix,AZ,USA,USD,False,False,52,male,False,approved,GiftWorld
TXN0009834,2024-12-10T17:17:01Z,145.37,clothing,purchase,chip,Portland,OR,USA,USD,False,False,32,female,True,approved,SkyTravel
TXN0009835,2024-12-10T17:17:02Z,82.11,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,63,Male,False,approved,QuickMart
TXN0009836,2024-12-10T17:17:03Z,71.88,gifts,purchase,chip,Boston,MA,USA,USD,False,False,54,Female,False,approved,GiftWorld
TXN0009837,2024-12-10T17:17:04Z,2127.34,travel,purchase,online,Berlin,BE,DEU,EUR,True,False,29,Female,True,approved,Sunshine Travel
TXN0009838,2024-12-10T17:17:05Z,2323.46,travel,purchase,online,New York,NY,USA,USD,False,False,54,Female,True,approved,SkyTravel
TXN0009839,2024-12-10T17:17:06Z,2268.91,travel,purchase,online,New York,NY,USA,USD,False,False,40,Female,True,pending,SkyTravel
TXN0009840,2024-12-10T17:17:07Z,18.43,books,purchase,chip,San Francisco,CA,USA,USD,False,False,120,other,True,approved,TinyCafe
TXN0009841,2024-12-10T17:17:08Z,1.01,books,refund,manual,Boston,MA,USA,USD,False,False,21,Male,False,approved,BookNest
TXN0009842,2024-12-10T17:17:09Z,28.8,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,45,Male,False,approved,QuickMart
TXN0009843,2024-12-10T17:17:10Z,5.2,coffee_shop,purchase,chip,Portland,OR,USA,USD,False,False,28,female,True,approved,TinyCafe
TXN0009844,2024-12-10T17:17:11Z,208.13,clothing,purchase,online,Tokyo,,JPN,JPY,True,False,27,female,False,approved,GiftWorld
TXN0009845,2024-12-10T17:17:12Z,407.22,travel,purchase,online,Tokyo,,JPN,JPY,True,False,48,male,False,approved,ATM Withdrawal
TXN0009846,2024-12-10T17:17:13Z,38.99,pharmacy,purchase,chip,Minneapolis,MN,USA,USD,False,False,28,male,False,approved,FashionBay
TXN0009847,2024-12-10T17:17:14Z,65.47,furniture,purchase,chip,Toronto,,USA,USD,False,False,28,female,False,pending,SkyTravel
TXN0009848,2024-12-10T17:17:15Z,149.43,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,18,Male,False,approved,GiftWorld
TXN0009849,2024-12-10T17:17:16Z,20.96,coffee_shop,purchase,chip,Toronto,,ARE,AED,True,False,20,female,True,approved,CryptoExchange
TXN0009850,2024-12-10T17:17:17Z,767.14,electronics,purchase,contactless,Seattle,WA,USA,USD,False,False,35,Female,False,pending,ElectroZone
TXN0009851,2024-12-10T17:17:18Z,3.6,coffee_shop,purchase,contactless,,,MEX,MXN,True,False,38,male,False,approved,CryptoExchange
TXN0009852,2024-12-10T17:17:19Z,2.45,miscellaneous,refund,manual,,,,USD,False,False,36,Female,False,pending,EdgeCaseStore
TXN0009853,2024-12-10T17:17:20Z,785.0,pharmacy,refund,chip,Seattle,WA,USA,USD,False,False,61,female,False,pending,BookNest
TXN0009854,2024-12-10T17:17:21Z,45.52,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,51,Female,False,approved,QuickMart
TXN0009855,2024-12-10T17:17:22Z,124.56,apparel,refund,manual,Dallas,TX,USA,USD,False,False,33,Male,False,pending,FashionBay
TXN0009856,2024-12-10T17:17:23Z,72.64,grocery,purchase,chip,Los Angeles,CA,USA,USD,False,False,37,male,False,approved,LuxuryAuto
TXN0009857,2024-12-10T17:17:24Z,120.33,grocery,purchase,chip,Los Angeles,CA,USA,USD,False,False,29,female,False,approved,SkyTravel
TXN0009858,2024-12-10T17:17:25Z,36.92,books,purchase,chip,Portland,OR,USA,USD,False,False,27,other,False,approved,SkyTravel
TXN0009859,2024-12-10T17:17:26Z,10.46,fast_food,purchase,contactless,San Diego,CA,USA,USD,False,False,37,male,True,approved,ElectroZone
TXN0009860,2024-12-10T17:17:27Z,227.12,electronics,purchase,online,Montreal,,USA,USD,False,False,29,female,True,approved,ElectroZone
TXN0009861,2024-12-10T17:17:28Z,14.73,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0009862,2024-12-10T17:17:29Z,6.53,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,False,False,26,female,False,approved,GiftWorld
TXN0009863,2024-12-10T17:17:30Z,2820.27,travel,purchase,online,Miami,FL,USA,USD,True,False,45,Female,True,approved,Sunshine Travel
TXN0009864,2024-12-10T17:17:31Z,2933.79,travel,purchase,online,Miami,FL,USA,USD,True,False,37,Male,True,pending,Sunshine Travel
TXN0009865,2024-12-10T17:17:32Z,1312.63,travel,purchase,online,London,,GBR,GBP,True,False,31,Male,True,pending,Sunshine Travel
TXN0009866,2024-12-10T17:17:33Z,0.03,miscellaneous,purchase,manual,,,,USD,False,False,47,Male,False,pending,EdgeCaseStore
TXN0009867,2024-12-10T17:17:34Z,15.38,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0009868,2024-12-10T17:17:35Z,1390.85,travel,refund,online,London,,GBR,GBP,True,False,58,Female,True,approved,SkyTravel
TXN0009869,2024-12-10T17:17:36Z,115.83,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,36,Male,False,pending,FashionBay
TXN0009870,2024-12-10T17:17:37Z,23.65,coffee_shop,purchase,chip,Chicago,IL,USA,USD,False,False,29,female,False,pending,QuickMart
TXN0009871,2024-12-10T17:17:38Z,17.57,grocery,purchase,chip,Houston,TX,USA,USD,False,False,28,Female,False,approved,FarmFresh
TXN0009872,2024-12-10T17:17:39Z,11.96,books,purchase,chip,San Diego,CA,USA,USD,False,False,36,female,False,approved,ElectroZone
TXN0009873,2024-12-10T17:17:40Z,13.81,restaurant,purchase,contactless,San Jose,CA,USA,USD,False,False,23,Male,False,approved,TinyCafe
TXN0009874,2024-12-10T17:17:41Z,10.74,fast_food,purchase,contactless,Chicago,IL,USA,USD,False,False,28,male,False,approved,QuickMart
TXN0009875,2024-12-10T17:17:42Z,0.35,miscellaneous,purchase,online,,,,USD,,False,39,Male,True,approved,EdgeCaseStore
TXN0009876,2024-12-10T17:17:43Z,78.3,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,18,Male,False,approved,ElectroZone
TXN0009877,2024-12-10T17:17:44Z,95.39,gifts,purchase,contactless,Phoenix,AZ,USA,USD,False,False,32,Female,False,approved,GiftWorld
TXN0009878,2024-12-10T17:17:45Z,3.76,fast_food,purchase,contactless,Miami,FL,USA,USD,False,False,21,male,True,approved,FuelExpress
TXN0009879,2024-12-10T17:17:46Z,70.13,clothing,purchase,chip,New York,NY,USA,USD,False,False,41,female,True,approved,SkyTravel
TXN0009880,2024-12-10T17:17:47Z,9.99,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,False,False,26,female,False,approved,LuxuryAuto
TXN0009881,2024-12-10T17:17:48Z,208.18,financial,withdrawal,manual,Dallas,TX,USA,USD,False,False,18,Female,False,approved,ATM Network
TXN0009882,2024-12-10T17:17:49Z,123.64,grocery,purchase,chip,Los Angeles,CA,USA,USD,False,False,30,female,False,approved,SkyTravel
TXN0009883,2024-12-10T17:17:50Z,90.49,clothing,purchase,online,Vancouver,,USA,USD,False,False,27,female,True,approved,ElectroZone
TXN0009884,2024-12-10T17:17:51Z,201.16,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,24,Male,False,approved,ElectroZone
TXN0009885,2024-12-10T17:17:52Z,3.6,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,43,Female,False,pending,EdgeCaseStore
TXN0009886,2024-12-10T17:17:53Z,4.04,books,refund,online,Seattle,WA,USA,USD,False,False,35,Female,True,approved,BookNest
TXN0009887,2024-12-10T17:17:54Z,947.69,travel,refund,online,Berlin,,DEU,EUR,True,False,56,Male,True,pending,Sunshine Travel
TXN0009888,2024-12-10T17:17:55Z,24.0,restaurant,purchase,swipe,Seattle,WA,USA,USD,False,False,27,Female,False,approved,TinyCafe
TXN0009889,2024-12-10T17:17:56Z,18.03,grocery,purchase,chip,Houston,TX,USA,USD,False,False,28,Female,False,approved,FarmFresh
TXN0009890,2024-12-10T17:17:57Z,40.72,fuel,purchase,contactless,Phoenix,AZ,USA,USD,False,False,26,Female,False,approved,FuelExpress
TXN0009891,2024-12-10T17:17:58Z,1117.73,travel,purchase,online,Berlin,,DEU,EUR,True,False,18,Female,True,approved,Sunshine Travel
