transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name
TXN000357,2022-12-25T18:44:05,17.06,public_transport,purchase,contactless,Sydney,,USA,USD,FALSE,FALSE,23,female,FALSE,approved,FashionBay
TXN000358,2023-04-10T04:10:14,18.36,coffee_shop,purchase,contactless,,,SGP,SGD,TRUE,FALSE,39,other,TRUE,approved,FarmFresh
TXN000359,2022-12-04T02:20:18,18.18,coffee_shop,purchase,contactless,Phoenix,AZ,USA,USD,FALSE,FALSE,52,male,TRUE,approved,GiftWorld
TXN000360,2022-05-19T09:16:21,15.32,coffee_shop,purchase,contactless,Toronto,,DEU,EUR,TRUE,FALSE,33,male,FALSE,approved,Sunshine Travel
TXN000361,2022-05-25T09:57:17,14.43,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,TRUE,FALSE,33,male,TRUE,approved,SkyTravel
TXN000362,2022-09-16T09:18:00,18.05,public_transport,purchase,contactless,Boston,MA,USA,USD,FALSE,FALSE,44,female,TRUE,pending,BookNest
TXN000363,2023-02-28T14:25:23,14.87,grocery,purchase,online,Montreal,,CAN,CAD,TRUE,FALSE,53,male,FALSE,approved,SkyTravel
TXN000364,2024-05-18T16:19:04,18.07,clothing,purchase,online,San Jose,CA,USA,USD,FALSE,FALSE,28,female,FALSE,pending,ATMWithdrawal
TXN000365,2022-06-13T08:04:03,14.75,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,60,male,FALSE,approved,FuelExpress
TXN000366,2023-12-25T02:25:59,13.78,coffee_shop,purchase,contactless,Boston,MA,USA,USD,FALSE,FALSE,24,male,TRUE,approved,BookNest
TXN000367,2022-06-14T16:10:17,16.94,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,62,male,TRUE,approved,ElectroZone
TXN000368,2024-05-19T10:37:06,18.63,clothing,purchase,online,San Jose,CA,USA,USD,FALSE,FALSE,29,female,FALSE,approved,ElectroZone
TXN000369,2024-03-11T21:24:15,18.21,books,purchase,online,Boston,MA,USA,USD,FALSE,FALSE,23,male,FALSE,approved,GiftWorld
TXN000370,2023-10-22T14:23:36,15.5,coffee_shop,purchase,contactless,London,,CAN,CAD,TRUE,FALSE,32,male,FALSE,approved,Sunshine Travel
TXN000371,2022-06-03T11:34:47,14.29,public_transport,purchase,contactless,Chicago,IL,USA,USD,FALSE,FALSE,19,male,FALSE,approved,QuickMart
TXN000372,2023-11-13T16:46:32,18.17,furniture,purchase,chip,Houston,TX,USA,USD,FALSE,FALSE,28,female,FALSE,approved,FuelExpress
TXN000373,2023-04-08T07:37:52,16.45,coffee_shop,purchase,contactless,Columbus,OH,SGP,SGD,TRUE,FALSE,38,other,FALSE,approved,EdgeCaseStore
TXN000374,2023-04-08T08:08:42,16.16,coffee_shop,purchase,contactless,,,CHE,CHF,TRUE,FALSE,38,other,TRUE,approved,CryptoExchange
TXN000375,2022-09-18T12:47:23,17.13,public_transport,purchase,contactless,Boston,MA,USA,USD,FALSE,FALSE,21,female,FALSE,approved,GiftWorld
TXN000376,2024-05-10T06:52:39,14.82,coffee_shop,purchase,contactless,Toronto,,FRA,EUR,TRUE,FALSE,32,male,FALSE,approved,QuickMart
TXN000377,2023-09-27T11:39:27,14.03,coffee_shop,purchase,contactless,Montreal,,CAN,CAD,TRUE,FALSE,33,male,FALSE,approved,SkyTravel
TXN000378,2022-05-24T14:11:31,14.29,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,TRUE,FALSE,32,male,FALSE,approved,SkyTravel
TXN000379,2023-03-02T18:30:32,14.93,grocery,purchase,online,Montreal,,CAN,CAD,TRUE,FALSE,53,male,FALSE,approved,SkyTravel
TXN000380,2022-06-16T09:07:08,15.5,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,62,male,FALSE,pending,ElectroZone
TXN000381,2022-08-07T02:40:14,708.84,electronics,purchase,online,Chicago,IL,USA,USD,FALSE,FALSE,42,female,FALSE,approved,QuickMart
TXN000382,2023-07-01T17:24:39,856.78,pharmacy,refund,chip,Seattle,WA,USA,USD,FALSE,FALSE,61,female,FALSE,pending,BookNest
TXN000383,2023-11-30T21:34:00,2903.39,luxury_goods,purchase,manual,Paris,,FRA,EUR,TRUE,TRUE,61,male,TRUE,declined,ATM Withdrawal
TXN000384,2022-08-03T03:27:18,1708.74,luxury_goods,purchase,manual,Houston,TX,JPN,JPY,TRUE,TRUE,47,male,FALSE,declined,GiftWorld
TXN000385,2023-01-07T20:26:46,4056.7,luxury_goods,purchase,manual,Dubai,,ARE,AED,TRUE,TRUE,47,male,FALSE,declined,ElectroZone
TXN000386,2023-08-12T17:12:41,1055.5,electronics,purchase,online,Toronto,,AUS,AUD,TRUE,FALSE,32,female,TRUE,approved,Sunshine Travel
TXN000387,2023-07-01T22:16:16,2372.1,jewelry,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,59,other,FALSE,declined,CryptoExchange
TXN000388,2024-02-23T17:49:12,1424.88,luxury_goods,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,22,male,FALSE,declined,CryptoExchange
TXN000389,2022-10-15T16:11:40,3367.12,luxury_goods,purchase,manual,Austin,TX,CHE,CHF,TRUE,TRUE,50,female,FALSE,declined,CryptoExchange
TXN000390,2024-02-22T09:45:49,1476.57,luxury_goods,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,23,male,FALSE,declined,CryptoExchange
TXN000391,2024-04-12T16:55:32,2447,jewelry,purchase,manual,Dubai,,CHE,CHF,TRUE,TRUE,51,female,FALSE,declined,CryptoExchange
TXN000392,2024-04-10T16:54:36,2286.97,jewelry,purchase,manual,Dubai,,ARE,AED,TRUE,TRUE,55,female,FALSE,declined,CryptoExchange
TXN000393,2023-09-13T08:19:23,584.31,luxury_goods,purchase,online,Boston,MA,USA,USD,FALSE,FALSE,32,female,FALSE,approved,GiftWorld
TXN000394,2024-02-22T16:44:14,4879.37,luxury_goods,purchase,manual,London,,GBR,GBP,TRUE,TRUE,54,female,FALSE,declined,SkyTravel
TXN000395,2022-07-17T02:10:12,1154.17,jewelry,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,37,female,FALSE,declined,CryptoExchange
TXN000396,2023-09-12T08:41:25,606.26,luxury_goods,purchase,online,New York,NY,USA,USD,FALSE,FALSE,26,female,TRUE,approved,CryptoExchange
TXN000397,2023-09-14T15:27:00,570.7,luxury_goods,purchase,online,New York,NY,USA,USD,FALSE,FALSE,27,unknown,FALSE,approved,SkyTravel
TXN000398,2022-08-02T10:19:05,675,electronics,purchase,online,Chicago,IL,USA,USD,FALSE,FALSE,41,female,TRUE,approved,QuickMart
TXN000399,2022-07-12T13:20:41,1143.26,jewelry,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,38,female,FALSE,declined,CryptoExchange
TXN000400,2023-09-15T05:22:39,623.38,luxury_goods,purchase,online,New York,NY,USA,USD,FALSE,FALSE,32,female,FALSE,approved,SkyTravel
TXN000401,2024-11-04T04:35:07,2038.33,jewelry,purchase,manual,Geneva,,CHE,CHF,TRUE,TRUE,61,male,TRUE,declined,CryptoExchange
TXN000402,2022-07-28T01:46:25,1863.23,luxury_goods,purchase,manual,Dubai,,ARE,AED,TRUE,TRUE,47,male,FALSE,declined,QuickMart
TXN000403,2023-09-14T11:48:14,599.48,luxury_goods,purchase,online,New York,NY,USA,USD,FALSE,FALSE,31,female,TRUE,approved,CryptoExchange
TXN000404,2022-10-18T22:04:54,3461.01,luxury_goods,purchase,manual,Geneva,,CHE,CHF,TRUE,TRUE,49,female,FALSE,declined,CryptoExchange
TXN000405,2023-06-28T23:29:21,2469.43,jewelry,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,23,female,FALSE,declined,CryptoExchange
TXN000406,2023-08-15T18:27:18,1103.24,electronics,purchase,online,Toronto,,CAN,CAD,TRUE,FALSE,31,female,FALSE,approved,SkyTravel
TXN000407,2023-08-15T15:35:59,997,electronics,purchase,online,San Jose,CA,CAN,CAD,TRUE,FALSE,32,female,TRUE,approved,SkyTravel
TXN000408,2022-08-07T07:28:56,614.67,electronics,purchase,online,Chicago,IL,USA,USD,FALSE,FALSE,40,female,FALSE,approved,QuickMart
TXN000409,2022-07-16T08:37:13,1101.26,jewelry,purchase,manual,Zurich,,CHE,CHF,TRUE,TRUE,38,female,TRUE,declined,CryptoExchange
TXN000410,2022-03-10T15:05:07,3648.91,travel,purchase,online,Osaka,,FRA,EUR,TRUE,TRUE,32,female,FALSE,declined,LuxuryAuto
TXN000411,2022-06-19T22:10:06,22.94,books,purchase,chip,San Diego,CA,USA,USD,FALSE,FALSE,22,female,FALSE,approved,ElectroZone
TXN000412,2023-04-07T10:13:08,37.9,grocery,purchase,chip,Dallas,TX,USA,USD,FALSE,FALSE,47,female,TRUE,approved,ATM Network
TXN000413,2024-07-19T19:55:45,26.31,books,purchase,chip,Philadelphia,PA,USA,USD,FALSE,FALSE,47,female,FALSE,approved,LuxuryAuto
TXN000414,2023-04-16T12:57:08,24.62,books,purchase,chip,San Francisco,CA,USA,USD,FALSE,FALSE,29,female,TRUE,approved,LuxuryAuto
TXN000415,2024-04-01T01:31:18,23.45,books,purchase,chip,Denver,CO,USA,USD,FALSE,FALSE,47,male,TRUE,approved,EdgeCaseStore
TXN000416,2023-11-12T04:42:37,36.47,grocery,purchase,chip,New York,NY,USA,USD,FALSE,FALSE,31,female,TRUE,approved,CryptoExchange
TXN000417,2022-12-04T10:36:07,18.65,books,purchase,chip,San Francisco,CA,USA,USD,FALSE,FALSE,35,other,FALSE,approved,LuxuryAuto
TXN000418,2022-06-17T15:05:55,20.03,books,purchase,chip,Orlando,FL,USA,USD,FALSE,FALSE,23,female,FALSE,approved,GiftWorld
TXN000419,2024-07-17T18:35:19,26.85,books,purchase,chip,Charlotte,NC,USA,USD,FALSE,FALSE,34,female,FALSE,pending,ElectroZone
TXN000420,2023-11-08T12:17:31,34.55,grocery,purchase,chip,New York,NY,USA,USD,FALSE,FALSE,31,female,FALSE,approved,CryptoExchange
TXN000421,2023-04-16T17:29:48,26.79,books,purchase,chip,San Francisco,CA,USA,USD,FALSE,FALSE,22,female,FALSE,approved,LuxuryAuto
TXN000422,2024-01-24T14:28:35,19.06,fast_food,purchase,chip,Portland,OR,USA,USD,FALSE,FALSE,31,male,TRUE,approved,TinyCafe
TXN000423,2022-12-22T19:06:55,27.58,books,purchase,chip,Philadelphia,PA,USA,USD,FALSE,FALSE,23,female,FALSE,approved,LuxuryAuto
TXN000424,2022-12-22T15:08:25,23.99,books,purchase,chip,Philadelphia,PA,USA,USD,FALSE,FALSE,22,female,FALSE,approved,ElectroZone
TXN000425,2023-06-30T14:49:20,18.98,coffee_shop,purchase,online,Denver,CO,USA,USD,FALSE,FALSE,23,male,FALSE,approved,EdgeCaseStore
TXN000426,2024-03-09T10:28:25,24.3,coffee_shop,purchase,chip,Toronto,,AUS,AUD,TRUE,FALSE,31,male,TRUE,approved,SkyTravel
TXN000427,2022-06-19T12:23:42,24.44,books,purchase,chip,San Diego,CA,USA,USD,FALSE,FALSE,22,female,FALSE,approved,FashionBay
TXN000428,2023-10-21T23:31:45,19.38,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,37,male,TRUE,approved,FuelExpress
TXN000429,2024-01-25T19:24:21,20.75,fast_food,purchase,chip,Columbus,OH,USA,USD,FALSE,FALSE,31,male,FALSE,approved,FuelExpress
TXN000430,2023-10-19T21:11:33,20.48,electronics,purchase,chip,Charlotte,NC,USA,USD,FALSE,FALSE,71,male,TRUE,approved,FuelExpress
TXN000431,2024-03-14T10:43:27,20.6,coffee_shop,purchase,chip,Toronto,,ARE,AED,TRUE,FALSE,20,female,TRUE,approved,CryptoExchange
TXN000432,2023-07-04T15:01:28,20.97,coffee_shop,purchase,online,Denver,CO,USA,USD,FALSE,FALSE,23,male,FALSE,approved,EdgeCaseStore
TXN000433,2023-11-14T13:02:08,34.61,grocery,purchase,chip,New York,NY,USA,USD,FALSE,FALSE,32,female,TRUE,approved,CryptoExchange
TXN000434,2022-05-16T10:30:07,19.29,coffee_shop,purchase,contactless,Boston,MA,USA,USD,FALSE,FALSE,19,male,FALSE,pending,BookNest
TXN000435,2022-05-21T16:44:04,21.09,coffee_shop,purchase,contactless,Boston,MA,USA,USD,FALSE,FALSE,26,female,TRUE,pending,BookNest
TXN000436,2022-12-05T10:56:51,17.76,books,purchase,chip,San Francisco,CA,USA,USD,FALSE,FALSE,120,other,FALSE,approved,LuxuryAuto
TXN000437,2022-12-27T10:09:18,23.85,books,purchase,chip,Philadelphia,PA,USA,USD,FALSE,FALSE,23,female,TRUE,approved,FarmFresh
TXN000438,2023-07-15T09:08:07,23.7,coffee_shop,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,29,female,FALSE,pending,QuickMart
TXN000439,2022-08-15T13:10:23,28.35,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,FALSE,FALSE,26,female,TRUE,approved,LuxuryAuto
TXN000440,2023-10-21T22:05:59,21.85,electronics,purchase,chip,Atlanta,GA,USA,USD,FALSE,FALSE,36,male,FALSE,approved,ElectroZone
TXN000441,2022-09-13T20:36:02,0.5,public_transport,purchase,contactless,London,,ARE,AED,TRUE,FALSE,38,male,FALSE,approved,FarmFresh
TXN000442,2024-04-14T09:21:51,3.46,fast_food,purchase,contactless,Miami,FL,USA,USD,FALSE,FALSE,20,male,FALSE,approved,ATM Withdrawal
TXN000443,2022-06-30T04:08:01,7.49,fast_food,purchase,swipe,Philadelphia,PA,USA,USD,FALSE,FALSE,25,male,FALSE,approved,TinyCafe
TXN000444,2022-07-22T11:42:24,6.4,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,FALSE,FALSE,25,female,TRUE,approved,ATM Network
TXN000445,2022-05-17T17:30:41,8.27,coffee_shop,purchase,chip,Austin,TX,USA,USD,FALSE,FALSE,26,female,FALSE,approved,BookNest
TXN000446,2022-10-27T15:21:41,4.73,coffee_shop,purchase,chip,Portland,OR,USA,USD,FALSE,FALSE,29,female,FALSE,approved,TinyCafe
TXN000447,2022-02-22T07:49:43,7.4,fast_food,purchase,contactless,Orlando,FL,USA,USD,FALSE,FALSE,62,female,FALSE,pending,GiftWorld
TXN000448,2023-05-23T18:32:59,7.44,books,purchase,online,San Francisco,CA,USA,USD,FALSE,FALSE,21,female,FALSE,approved,CryptoExchange
TXN000449,2022-08-23T06:18:47,5.49,fast_food,purchase,contactless,Austin,TX,USA,USD,FALSE,FALSE,22,male,FALSE,approved,BookNest
TXN000450,2024-02-07T09:56:07,3.34,coffee_shop,purchase,contactless,Denver,CO,USA,USD,FALSE,FALSE,23,male,FALSE,pending,FarmFresh
TXN000451,2022-07-23T04:46:11,6.56,coffee_shop,purchase,online,Philadelphia,PA,USA,USD,FALSE,FALSE,26,female,FALSE,approved,GiftWorld
TXN000452,2022-09-09T17:11:27,0.5,public_transport,purchase,contactless,London,,GBR,GBP,TRUE,FALSE,23,male,FALSE,approved,Sunshine Travel
TXN000453,2022-09-15T00:47:18,0.5,public_transport,purchase,contactless,London,,GBR,GBP,TRUE,FALSE,24,male,FALSE,approved,SkyTravel
TXN000454,2024-03-01T12:58:38,1.24,books,refund,online,San Diego,CA,USA,USD,FALSE,FALSE,22,female,FALSE,pending,ElectroZone
TXN000455,2022-10-18T15:59:08,8.15,coffee_shop,purchase,contactless,Houston,TX,USA,USD,FALSE,FALSE,27,female,FALSE,approved,FuelExpress
TXN000456,2022-05-16T11:58:40,7.98,coffee_shop,purchase,chip,Austin,TX,USA,USD,FALSE,FALSE,25,female,TRUE,approved,ATMWithdrawal
TXN000457,2022-10-18T16:00:31,7.59,coffee_shop,purchase,contactless,Houston,TX,USA,USD,FALSE,FALSE,25,female,FALSE,approved,FarmFresh
TXN000458,2024-02-08T13:54:12,3.53,coffee_shop,purchase,contactless,Denver,CO,USA,USD,FALSE,FALSE,23,male,TRUE,approved,FarmFresh
TXN000459,2023-05-25T22:36:18,8.06,books,purchase,online,San Francisco,CA,USA,USD,FALSE,FALSE,59,male,FALSE,approved,CryptoExchange
TXN000460,2022-05-14T12:37:37,9.16,coffee_shop,purchase,chip,Austin,TX,USA,USD,FALSE,FALSE,26,female,FALSE,approved,Sunshine Travel
TXN000461,2023-03-12T12:17:46,7.48,pharmacy,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,38,male,TRUE,approved,BookNest
TXN000462,2022-06-27T06:47:08,7.63,fast_food,purchase,swipe,Philadelphia,PA,USA,USD,FALSE,FALSE,24,male,FALSE,approved,FuelExpress
TXN000463,2023-08-28T17:37:44,5.4,books,purchase,chip,Denver,CO,USA,USD,FALSE,FALSE,22,female,TRUE,approved,EdgeCaseStore
TXN000464,2022-03-19T19:05:27,5.43,coffee_shop,purchase,contactless,,,MEX,MXN,TRUE,FALSE,28,female,FALSE,approved,LuxuryAuto
TXN000465,2023-03-15T08:59:49,8.01,pharmacy,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,32,female,TRUE,approved,ElectroZone
TXN000466,2023-03-13T12:23:12,7.26,pharmacy,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,60,female,FALSE,pending,ElectroZone
TXN000467,2023-01-21T11:01:04,4.38,public_transport,purchase,contactless,Singapore,,SGP,SGD,TRUE,FALSE,21,female,TRUE,approved,QuickMart
TXN000468,2022-08-22T12:56:00,5.59,fast_food,purchase,contactless,Austin,TX,USA,USD,FALSE,FALSE,21,male,FALSE,approved,BookNest
TXN000469,2022-02-13T06:50:11,7.65,grocery,purchase,chip,Vancouver,,CAN,CAD,TRUE,FALSE,52,female,TRUE,approved,SkyTravel
TXN000470,2022-10-20T17:27:54,7.08,coffee_shop,purchase,contactless,,,USA,USD,FALSE,FALSE,26,female,TRUE,pending,CryptoExchange
TXN000471,2022-10-12T16:28:36,97.92,clothing,purchase,online,Los Angeles,CA,USA,USD,FALSE,FALSE,46,male,TRUE,approved,LuxuryAuto
TXN000472,2023-05-14T19:13:53,120.08,clothing,purchase,online,San Diego,CA,USA,USD,FALSE,FALSE,32,female,TRUE,approved,FashionBay
TXN000473,2024-04-05T11:22:18,135.42,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,34,female,FALSE,approved,ATMWithdrawal
TXN000474,2023-11-21T15:42:40,113.53,electronics,purchase,online,Dallas,TX,USA,USD,FALSE,FALSE,34,female,TRUE,approved,FuelExpress
TXN000475,2023-08-06T15:20:40,148.76,clothing,purchase,swipe,Boston,MA,USA,USD,FALSE,FALSE,50,female,TRUE,approved,GiftWorld
TXN000476,2024-01-11T12:39:58,172.64,electronics,purchase,online,San Jose,CA,USA,USD,FALSE,FALSE,38,male,FALSE,approved,BookNest
TXN000477,2022-12-14T14:14:09,98.09,grocery,purchase,chip,Vancouver,,CAN,CAD,TRUE,FALSE,52,female,TRUE,pending,SkyTravel
TXN000478,2023-02-17T08:49:47,230.04,clothing,purchase,online,Tokyo,,JPN,JPY,TRUE,FALSE,28,female,FALSE,approved,GiftWorld
TXN000479,2024-04-05T07:01:20,140.1,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,35,female,FALSE,approved,BookNest
TXN000480,2023-09-28T15:21:56,201.44,auto_services,purchase,swipe,Detroit,MI,USA,USD,FALSE,FALSE,25,male,TRUE,approved,ElectroZone
TXN000481,2023-05-15T13:24:05,123.1,clothing,purchase,online,San Diego,CA,USA,USD,FALSE,FALSE,24,male,FALSE,approved,FashionBay
TXN000482,2024-02-21T15:18:14,234.79,furniture,purchase,online,,,FRA,EUR,TRUE,FALSE,33,female,TRUE,approved,FashionBay
TXN000483,2022-10-11T09:15:29,95.16,clothing,purchase,online,Vancouver,,USA,USD,FALSE,FALSE,27,female,TRUE,approved,ElectroZone
TXN000484,2024-06-05T04:32:12,123.35,grocery,purchase,chip,Los Angeles,CA,USA,USD,FALSE,FALSE,30,female,FALSE,approved,SkyTravel
TXN000485,2024-03-15T16:28:19,208.23,electronics,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,33,female,FALSE,approved,BookNest
TXN000486,2024-04-02T14:32:59,140.6,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,42,female,TRUE,approved,BookNest
TXN000487,2023-11-24T12:55:31,121.16,electronics,purchase,online,Dallas,TX,USA,USD,FALSE,FALSE,35,female,FALSE,pending,ElectroZone
TXN000488,2024-04-03T04:29:05,146.14,books,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,35,female,TRUE,approved,BookNest
TXN000489,2023-02-16T02:34:40,212.21,clothing,purchase,online,Tokyo,,JPN,JPY,TRUE,FALSE,28,female,FALSE,approved,LuxuryAuto
TXN000490,2023-07-08T11:37:37,201.98,fast_food,purchase,contactless,Montreal,,CAN,CAD,TRUE,FALSE,28,female,FALSE,approved,SkyTravel
TXN000491,2023-06-25T09:34:24,99.22,grocery,purchase,swipe,San Antonio,TX,USA,USD,FALSE,FALSE,50,female,FALSE,approved,QuickMart
TXN000492,2024-06-09T00:56:15,127.7,grocery,purchase,chip,Los Angeles,CA,USA,USD,FALSE,FALSE,29,female,FALSE,approved,SkyTravel
TXN000493,2023-05-17T19:41:29,124.15,clothing,purchase,online,Geneva,,USA,USD,FALSE,FALSE,23,female,TRUE,approved,ElectroZone
TXN000494,2024-02-26T19:09:58,261.05,furniture,purchase,online,,,SGP,SGD,TRUE,FALSE,20,female,TRUE,approved,LuxuryAuto
TXN000495,2023-02-20T10:23:55,196.96,clothing,purchase,online,Tokyo,,JPN,JPY,TRUE,FALSE,29,female,TRUE,approved,ATM Network
TXN000496,2024-03-14T18:49:19,191.3,electronics,purchase,online,Austin,TX,USA,USD,FALSE,FALSE,34,female,FALSE,approved,BookNest
TXN000497,2023-02-20T07:17:52,207.27,clothing,purchase,online,Tokyo,,JPN,JPY,TRUE,FALSE,27,female,FALSE,approved,GiftWorld
TXN000498,2023-02-20T07:19:03,193.91,clothing,purchase,online,Tokyo,,JPN,JPY,TRUE,FALSE,28,female,FALSE,approved,SkyTravel
TXN000499,2024-04-01T06:01:29,123.78,books,purchase,online,Berlin,,USA,USD,FALSE,FALSE,35,female,FALSE,approved,GiftWorld
TXN000500,2024-03-11T01:31:48,117.08,auto_services,payment,chip,Portland,OR,USA,USD,FALSE,FALSE,48,female,FALSE,approved,TinyCafe
TXN000001,2024-05-23T14:18:45Z,32.45,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,38,Female,FALSE,approved,QuickMart
TXN000002,2024-06-14T19:05:32Z,85.99,apparel,purchase,swipe,San Diego,CA,USA,USD,FALSE,FALSE,41,Other,FALSE,approved,FashionBay
TXN000003,2024-04-01T16:27:14Z,458.5,electronics,purchase,contactless,Dallas,TX,USA,USD,FALSE,FALSE,33,Male,FALSE,approved,ElectroZone
TXN000004,2024-06-17T09:43:24Z,15.25,books,purchase,online,Boston,MA,USA,USD,FALSE,FALSE,50,Female,TRUE,approved,BookNest
TXN000005,2024-03-29T13:19:03Z,67.98,grocery,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,18,Female,FALSE,approved,FarmFresh
TXN000006,2024-04-18T17:32:17Z,112.1,gifts,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,48,Other,FALSE,approved,GiftWorld
TXN000007,2024-06-21T21:10:04Z,59.76,fuel,purchase,manual,Houston,TX,USA,USD,FALSE,FALSE,58,Female,FALSE,approved,FuelExpress
TXN000008,2024-02-14T08:29:56Z,18.5,restaurant,purchase,contactless,San Francisco,CA,USA,USD,FALSE,FALSE,52,Male,FALSE,approved,TinyCafe
TXN000009,2023-12-25T11:14:37Z,2.99,miscellaneous,purchase,manual,Denver,CO,USA,USD,FALSE,FALSE,32,Male,FALSE,approved,EdgeCaseStore
TXN000010,2024-06-10T12:00:44Z,65.5,books,refund,online,Boston,MA,USA,USD,FALSE,FALSE,42,Female,TRUE,approved,BookNest
TXN000011,2024-02-28T18:41:15Z,1210,travel,purchase,online,New York,NY,USA,USD,TRUE,FALSE,41,Female,TRUE,approved,SkyTravel
TXN000012,2024-05-05T11:11:27Z,2780.25,travel,purchase,online,Miami,FL,USA,USD,TRUE,FALSE,45,Female,TRUE,approved,Sunshine Travel
TXN000013,2024-03-16T07:21:30Z,1024.99,electronics,purchase,chip,Dallas,TX,USA,USD,FALSE,TRUE,29,Male,FALSE,declined,ElectroZone
TXN000014,2024-04-30T13:55:08Z,54350,financial,withdrawal,online,New York,NY,USA,USD,TRUE,TRUE,50,Male,TRUE,declined,CryptoExchange
TXN000015,2024-05-01T20:22:35Z,120000,automotive,purchase,online,Los Angeles,CA,USA,USD,TRUE,TRUE,32,Male,TRUE,declined,LuxuryAuto
TXN000016,2024-06-02T15:48:08Z,75.8,fuel,purchase,manual,Houston,TX,USA,USD,FALSE,TRUE,43,Male,FALSE,declined,FuelExpress
TXN000017,2024-01-08T09:06:17Z,400,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,49,Male,FALSE,approved,ATM Network
TXN000018,2024-03-09T06:10:22Z,3420.75,travel,purchase,online,Miami,FL,USA,USD,TRUE,FALSE,50,Female,TRUE,approved,SkyTravel
TXN000019,2024-06-18T18:20:59Z,13.99,restaurant,purchase,contactless,San Francisco,CA,USA,USD,FALSE,FALSE,30,Female,FALSE,approved,TinyCafe
TXN000020,2024-02-25T13:24:11Z,0.99,miscellaneous,refund,manual,Denver,CO,USA,USD,FALSE,FALSE,42,Male,FALSE,approved,EdgeCaseStore
TXN000021,2024-06-01T18:49:41Z,123.45,grocery,purchase,chip,Seattle,WA,USA,USD,FALSE,FALSE,52,Male,FALSE,approved,FarmFresh
TXN000022,2024-06-15T10:13:23Z,18800,automotive,purchase,online,Los Angeles,CA,USA,USD,TRUE,FALSE,36,Female,TRUE,approved,LuxuryAuto
TXN000023,2024-06-17T17:00:01Z,10.75,books,purchase,online,Boston,MA,USA,USD,FALSE,FALSE,48,Female,TRUE,approved,BookNest
TXN000024,2024-05-27T20:30:10Z,212,apparel,purchase,swipe,San Diego,CA,USA,USD,FALSE,FALSE,61,Male,FALSE,approved,FashionBay
TXN000025,2024-01-16T14:17:19Z,980,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,39,Female,FALSE,approved,ATM Network
TXN000026,2024-03-22T16:04:49Z,1999.95,electronics,purchase,chip,Dallas,TX,USA,USD,FALSE,FALSE,42,Female,FALSE,approved,ElectroZone
TXN000027,2024-05-14T10:18:36Z,4100,travel,purchase,online,Miami,FL,USA,USD,TRUE,FALSE,35,Female,TRUE,approved,Sunshine Travel
TXN000028,2024-06-03T19:43:33Z,28000,financial,withdrawal,online,New York,NY,USA,USD,TRUE,TRUE,40,Male,TRUE,declined,CryptoExchange
TXN000029,2024-04-12T07:33:57Z,44,gifts,purchase,swipe,Phoenix,AZ,USA,USD,FALSE,FALSE,37,Male,FALSE,approved,GiftWorld
TXN000030,2024-01-08T15:01:50Z,200,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,18,Female,FALSE,approved,ATM Network
TXN000031,2024-04-21T22:33:24Z,150000,automotive,purchase,online,Los Angeles,CA,USA,USD,TRUE,TRUE,38,Male,TRUE,declined,LuxuryAuto
TXN000032,2024-05-29T12:48:59Z,27.99,grocery,purchase,chip,Chicago,IL,USA,USD,FALSE,FALSE,25,Male,FALSE,approved,QuickMart
TXN000033,2024-01-18T08:02:37Z,300,financial,withdrawal,manual,Dallas,TX,USA,USD,FALSE,FALSE,44,Female,FALSE,approved,ATM Network
