transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name,is_online_fraud,is_international_fraud,transaction_month,transaction_dayofweek,transaction_hour,transaction_type_idx,merchant_category_idx,entry_mode_idx,cluster_labels,predictions,df_pred
TXN0004016,2024-06-27T17:52:58.000Z,41.67,fuel,purchase,swipe,Miami,FL,USA,USD,0,false,25,Male,0,approved,FuelExpress,false,false,6,5,17,0.0,9.0,4.0,2,1,0
TXN0004047,2024-07-13T21:22:34.000Z,105200.0,automotive,purchase,manual,Los Angeles,CA,USA,USD,0,true,44,Female,0,declined,LuxuryAuto,false,false,7,7,21,0.0,8.0,2.0,3,-1,1
TXN0004122,2024-02-21T09:53:38.000Z,592.67,financial,withdrawal,manual,Orlando,FL,USA,USD,0,false,39,Male,0,approved,ATM Withdrawal,false,false,2,4,9,2.0,5.0,2.0,1,1,0
TXN0004180,2024-07-10T17:02:13.000Z,108.14,apparel,purchase,contactless,Denver,CO,USA,USD,0,false,29,Female,0,pending,FashionBay,false,false,7,4,17,0.0,7.0,3.0,2,1,0
TXN0004185,2024-02-15T08:06:34.000Z,182.44,financial,withdrawal,manual,Austin,TX,USA,USD,0,false,45,Female,0,pending,ATMWithdrawal,false,false,2,5,8,2.0,5.0,2.0,1,1,0
TXN0004197,2024-01-08T13:39:26.000Z,200.65,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,57,Female,0,pending,ATM Network,false,false,1,2,13,2.0,5.0,2.0,1,1,0
TXN0004207,2024-05-23T07:07:14.000Z,50.27,gifts,purchase,chip,Boston,MA,USA,USD,0,false,37,Male,0,pending,GiftWorld,false,false,5,5,7,0.0,6.0,1.0,2,1,0
TXN0004214,2024-06-21T20:19:07.000Z,58.08,fuel,purchase,manual,Houston,TX,USA,USD,0,false,49,Female,0,approved,FuelExpress,false,false,6,6,20,0.0,9.0,2.0,2,1,0
TXN0004225,2024-03-05T19:21:04.000Z,46.82,apparel,purchase,swipe,San Diego,CA,USA,USD,0,false,19,Male,0,pending,FashionBay,false,false,3,3,19,0.0,7.0,4.0,2,1,0
TXN0004239,2024-02-15T16:34:48.000Z,0.86,books,refund,manual,Boston,MA,USA,USD,0,false,23,Male,0,pending,BookNest,false,false,2,5,16,1.0,1.0,2.0,3,1,0
TXN0004248,2024-01-25T05:28:50.000Z,2.2,miscellaneous,purchase,manual,NA,NA,USA,USD,0,false,42,Female,0,pending,EdgeCaseStore,false,false,1,5,5,0.0,20.0,2.0,3,1,0
TXN0004269,2024-07-01T21:52:58.000Z,1299.67,travel,purchase,online,London,NA,GBR,GBP,1,false,31,Male,1,pending,Sunshine Travel,false,false,7,2,21,0.0,3.0,0.0,0,1,0
TXN0004272,2024-06-08T14:04:43.000Z,1398.28,financial,withdrawal,manual,Los Angeles,CA,USA,USD,0,false,36,Female,0,pending,ATM Network,false,false,6,7,14,2.0,5.0,2.0,1,1,0
TXN0004298,2024-04-09T19:27:41.000Z,2462.97,financial,withdrawal,manual,San Jose,CA,USA,USD,0,false,44,Female,0,pending,ATMWithdrawal,false,false,4,3,19,2.0,5.0,2.0,1,1,0
TXN0004335,2024-07-09T10:17:58.000Z,97934.71,financial,transfer,online,San Francisco,CA,USA,USD,0,true,30,Male,1,declined,CryptoExchange,true,false,7,3,10,3.0,5.0,0.0,1,-1,1
TXN0004346,2024-06-30T08:11:05.000Z,43554.54,automotive,purchase,chip,Los Angeles,CA,USA,USD,0,true,35,Male,0,declined,LuxuryAuto,false,false,6,1,8,0.0,8.0,1.0,2,1,0
TXN000004,2022-04-07T18:11:43.000Z,5921.0,travel,purchase,online,London,NA,GBR,GBP,1,true,54,male,0,declined,SkyTravel,false,true,4,5,18,0.0,3.0,0.0,0,1,0
TXN000023,2023-11-11T09:44:20.000Z,32.99,grocery,purchase,chip,New York,NY,USA,USD,0,false,31,female,0,approved,CryptoExchange,false,false,11,7,9,0.0,2.0,1.0,0,1,0
TXN000024,2023-12-29T23:32:18.000Z,75.0,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,0,false,52,male,0,approved,FuelExpress,false,false,12,6,23,0.0,11.0,4.0,2,1,0
TXN000182,2023-05-24T07:33:44.000Z,250.0,travel,purchase,online,Berlin,NA,DEU,EUR,1,false,45,male,0,approved,Sunshine Travel,false,false,5,4,7,0.0,3.0,0.0,0,1,0
TXN000151,2024-03-12T09:15:27.000Z,21.99,coffee_shop,purchase,chip,Toronto,NA,CAN,CAD,1,false,32,male,1,approved,SkyTravel,false,false,3,3,9,0.0,4.0,1.0,0,1,0
TXN000242,2023-09-05T22:21:16.000Z,9.13,fast_food,purchase,contactless,Seattle,WA,USA,USD,0,false,23,male,0,approved,ElectroZone,false,false,9,3,22,0.0,10.0,3.0,2,1,0
TXN000248,2024-04-08T01:30:46.000Z,10.61,fast_food,purchase,contactless,San Diego,CA,USA,USD,0,false,38,male,1,approved,FashionBay,false,false,4,2,1,0.0,10.0,3.0,2,1,0
TXN000252,2022-12-08T08:34:56.000Z,10.34,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,20,male,0,approved,QuickMart,false,false,12,5,8,0.0,12.0,3.0,2,1,0
TXN000331,2023-03-30T10:50:12.000Z,79.68,grocery,purchase,chip,Seattle,WA,USA,USD,0,false,37,male,0,approved,BookNest,false,false,3,5,10,0.0,2.0,1.0,0,1,0
TXN000351,2023-05-31T22:29:56.000Z,17.37,public_transport,purchase,contactless,Chicago,IL,USA,USD,0,false,28,male,0,approved,QuickMart,false,false,5,4,22,0.0,12.0,3.0,2,1,0
TXN000415,2024-04-01T01:31:18.000Z,23.45,books,purchase,chip,Denver,CO,USA,USD,0,false,47,male,1,approved,EdgeCaseStore,false,false,4,2,1,0.0,1.0,1.0,0,1,0
TXN000438,2023-07-15T09:08:07.000Z,23.7,coffee_shop,purchase,chip,Chicago,IL,USA,USD,0,false,29,female,0,pending,QuickMart,false,false,7,7,9,0.0,4.0,1.0,2,1,0
TXN000452,2022-09-09T17:11:27.000Z,0.5,public_transport,purchase,contactless,London,NA,GBR,GBP,1,false,23,male,0,approved,Sunshine Travel,false,false,9,6,17,0.0,12.0,3.0,2,1,0
TXN000028,2024-06-03T19:43:33.000Z,28000.0,financial,withdrawal,online,New York,NY,USA,USD,1,true,40,Male,1,declined,CryptoExchange,true,true,6,2,19,2.0,5.0,0.0,1,-1,1
TXN000068,2024-03-30T10:48:21.000Z,79500.0,automotive,purchase,manual,San Francisco,CA,USA,USD,0,false,26,Male,0,approved,LuxuryAuto,false,false,3,7,10,0.0,8.0,2.0,3,1,0
TXN000316,2024-02-28T22:13:59.000Z,1864.0,travel,purchase,online,Toronto,ON,CAN,CAD,0,false,18,Male,1,approved,SkyTravel,false,false,2,4,22,0.0,3.0,0.0,0,1,0
TXN000339,2024-06-15T16:25:12.000Z,54.12,grocery,purchase,swipe,Chicago,IL,USA,USD,0,false,65,Male,0,approved,QuickMart,false,false,6,7,16,0.0,2.0,4.0,2,1,0
TXN0004015,2024-07-05T13:47:36.000Z,24.1,restaurant,purchase,chip,Boston,MA,USA,USD,0,false,56,Female,0,approved,TinyCafe,false,false,7,6,13,0.0,14.0,1.0,2,1,0
TXN0004086,2024-03-20T15:03:13.000Z,65.09,fuel,purchase,swipe,Houston,TX,USA,USD,0,false,55,Male,0,pending,FuelExpress,false,false,3,4,15,0.0,9.0,4.0,2,1,0
TXN0004156,2024-06-18T21:40:48.000Z,13.58,restaurant,purchase,contactless,Toronto,ON,USA,USD,0,false,45,Female,0,pending,TinyCafe,false,false,6,3,21,0.0,14.0,3.0,2,1,0
TXN0004158,2024-02-09T10:33:59.000Z,8.28,gifts,refund,manual,Phoenix,AZ,USA,USD,0,false,43,Female,0,pending,GiftWorld,false,false,2,6,10,1.0,6.0,2.0,3,1,0
TXN0004159,2024-01-18T22:37:12.000Z,18.15,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,38,Female,0,pending,QuickMart,false,false,1,5,22,0.0,2.0,1.0,0,1,0
TXN0004160,2024-06-18T06:38:04.000Z,16.42,books,purchase,online,Boston,MA,USA,USD,0,false,34,Male,1,pending,BookNest,false,false,6,3,6,0.0,1.0,0.0,0,1,0
TXN0004217,2024-06-17T20:09:58.000Z,57.86,grocery,purchase,swipe,Munich,BY,USA,USD,0,false,36,Male,0,approved,QuickMart,false,false,6,2,20,0.0,2.0,4.0,2,1,0
TXN0004293,2024-07-13T11:02:51.000Z,3562.27,travel,purchase,online,London,NA,GBR,GBP,1,false,30,Male,1,pending,Sunshine Travel,false,false,7,7,11,0.0,3.0,0.0,0,1,0
TXN0004305,2024-04-03T07:47:25.000Z,3247.28,travel,purchase,online,Miami,FL,USA,USD,1,false,18,Male,1,approved,Sunshine Travel,false,false,4,4,7,0.0,3.0,0.0,0,1,0
TXN0004334,2024-05-03T19:29:15.000Z,124300.01,automotive,purchase,online,Los Angeles,CA,USA,USD,1,true,49,Male,1,declined,LuxuryAuto,true,true,5,6,19,0.0,8.0,0.0,0,-1,1
TXN000009,2022-09-30T11:26:00.000Z,256.71,electronics,purchase,online,Los Angeles,CA,USA,USD,0,false,33,male,0,approved,LuxuryAuto,false,false,9,6,11,0.0,0.0,0.0,0,1,0
TXN000050,2023-02-25T13:40:00.000Z,999999.99,real_estate,transfer,manual,San Francisco,CA,USA,USD,0,true,71,male,0,declined,LuxuryAuto,false,false,2,7,13,3.0,17.0,2.0,1,-1,1
TXN000081,2023-11-05T17:07:08.000Z,389.5,electronics,purchase,chip,San Antonio,TX,USA,USD,0,false,33,female,0,pending,EdgeCaseStore,false,false,11,1,17,0.0,0.0,1.0,0,1,0
TXN000170,2023-12-01T16:46:58.000Z,2750.0,luxury_goods,purchase,manual,Paris,NA,FRA,EUR,1,true,61,male,0,declined,QuickMart,false,true,12,6,16,0.0,15.0,2.0,3,1,0
TXN000182,2022-08-20T13:00:49.000Z,120000.0,real_estate,transfer,manual,Zurich,NA,CHE,CHF,1,true,47,unknown,1,declined,CryptoExchange,true,true,8,7,13,3.0,17.0,2.0,1,-1,1
TXN000245,2024-01-08T16:03:38.000Z,13.47,coffee_shop,purchase,online,Miami,FL,USA,USD,0,false,26,female,1,pending,Sunshine Travel,false,false,1,2,16,0.0,4.0,0.0,0,1,0
TXN000300,2023-08-08T18:48:59.000Z,15141.39,automobile,purchase,online,Berlin,NA,DEU,EUR,1,true,44,male,1,declined,Sunshine Travel,true,true,8,3,18,0.0,21.0,0.0,0,-1,1
TXN000427,2022-06-19T12:23:42.000Z,24.44,books,purchase,chip,San Diego,CA,USA,USD,0,false,22,female,0,approved,FashionBay,false,false,6,1,12,0.0,1.0,1.0,0,1,0
TXN000433,2023-11-14T13:02:08.000Z,34.61,grocery,purchase,chip,New York,NY,USA,USD,0,false,32,female,1,approved,CryptoExchange,false,false,11,3,13,0.0,2.0,1.0,0,1,0
TXN000494,2024-02-26T19:09:58.000Z,261.05,furniture,purchase,online,NA,NA,SGP,SGD,1,false,20,female,1,approved,LuxuryAuto,false,false,2,2,19,0.0,19.0,0.0,0,-1,1
TXN000047,2024-02-12T09:59:14.000Z,700.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,20,Female,0,approved,ATM Network,false,false,2,2,9,2.0,5.0,2.0,1,1,0
TXN000088,2024-04-09T17:31:35.000Z,2500.0,financial,withdrawal,manual,San Jose,CA,USA,USD,0,false,21,Male,0,approved,ATMWithdrawal,false,false,4,3,17,2.0,5.0,2.0,1,1,0
TXN000311,2024-06-12T09:15:00.000Z,10000.0,financial,transfer,online,New York,NY,USA,USD,0,true,47,Male,1,declined,CryptoExchange,true,false,6,4,9,3.0,5.0,0.0,1,-1,1
TXN000329,2024-02-20T12:20:13.000Z,2399.99,electronics,purchase,chip,San Diego,CA,USA,USD,0,false,39,Male,0,approved,ElectroZone,false,false,2,3,12,0.0,0.0,1.0,0,1,0
TXN000340,2024-04-28T18:44:09.000Z,2199.5,travel,purchase,online,Melbourne,VIC,AUS,AUD,1,false,41,Male,1,approved,SkyTravel,false,false,4,1,18,0.0,3.0,0.0,0,1,0
TXN0004017,2024-07-01T08:39:11.000Z,45999.99,automotive,purchase,chip,Los Angeles,CA,USA,USD,0,true,40,Female,0,declined,LuxuryAuto,false,false,7,2,8,0.0,8.0,1.0,2,1,0
TXN0004034,2024-07-08T19:29:41.000Z,112.55,apparel,purchase,contactless,Dallas,TX,USA,USD,0,false,38,Male,0,approved,FashionBay,false,false,7,2,19,0.0,7.0,3.0,2,1,0
TXN0004038,2024-07-08T17:09:29.000Z,97.44,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,30,Female,0,approved,QuickMart,false,false,7,2,17,0.0,2.0,1.0,0,1,0
TXN0004209,2024-04-20T15:18:14.000Z,43.45,fuel,purchase,contactless,Phoenix,AZ,USA,USD,0,false,44,Female,0,pending,FuelExpress,false,false,4,7,15,0.0,9.0,3.0,2,1,0
TXN0004216,2024-07-05T15:13:14.000Z,55.79,fuel,purchase,swipe,Chicago,IL,USA,USD,0,false,33,Male,0,pending,FuelExpress,false,false,7,6,15,0.0,9.0,4.0,2,1,0
TXN0004245,2024-07-15T12:25:59.000Z,0.95,books,refund,manual,Seattle,WA,USA,USD,0,false,34,Male,0,approved,BookNest,false,false,7,2,12,1.0,1.0,2.0,3,1,0
TXN0004275,2024-03-14T09:16:07.000Z,964.58,electronics,purchase,chip,Dallas,TX,USA,USD,0,true,32,Female,0,declined,ElectroZone,false,false,3,5,9,0.0,0.0,1.0,0,1,0
TXN0004345,2024-07-15T18:11:38.000Z,105844.67,automotive,purchase,manual,Los Angeles,CA,USA,USD,0,true,25,Female,0,declined,LuxuryAuto,false,false,7,2,18,0.0,8.0,2.0,3,1,0
TXN000003,2022-03-19T21:37:08.000Z,243.67,electronics,purchase,online,Chicago,IL,USA,USD,0,false,29,female,0,approved,QuickMart,false,false,3,7,21,0.0,0.0,0.0,0,1,0
TXN000012,2022-12-25T13:35:08.000Z,25.99,books,purchase,chip,Philadelphia,PA,USA,USD,0,false,23,female,0,approved,ElectroZone,false,false,12,1,13,0.0,1.0,1.0,0,1,0
TXN000013,2023-01-09T20:55:17.000Z,4000.0,luxury_goods,purchase,manual,Dubai,NA,ARE,AED,1,true,47,male,0,declined,Sunshine Travel,false,true,1,2,20,0.0,15.0,2.0,3,-1,1
TXN000016,2023-04-05T06:59:15.000Z,31.75,grocery,purchase,chip,Dallas,TX,USA,USD,0,false,47,female,1,approved,FashionBay,false,false,4,4,6,0.0,2.0,1.0,0,1,0
TXN000055,2022-09-17T12:03:45.000Z,239.89,electronics,purchase,online,Dallas,TX,USA,USD,0,false,33,female,0,approved,ElectroZone,false,false,9,7,12,0.0,0.0,0.0,0,1,0
TXN000070,2023-09-28T11:44:22.000Z,212.0,auto_services,purchase,swipe,Detroit,MI,USA,USD,0,false,24,male,1,approved,TinyCafe,false,false,9,5,11,0.0,16.0,4.0,2,-1,1
TXN000171,2024-04-07T22:15:00.000Z,9.5,fast_food,purchase,contactless,San Diego,CA,USA,USD,0,false,38,male,0,approved,FashionBay,false,false,4,1,22,0.0,10.0,3.0,2,1,0
TXN000184,2024-03-24T08:41:17.000Z,4999.99,real_estate,transfer,manual,Dubai,NA,ARE,AED,1,true,47,unknown,0,declined,Sunshine Travel,false,true,3,1,8,3.0,17.0,2.0,1,-1,1
TXN000187,2024-03-08T19:22:05.000Z,120.99,luxury_goods,purchase,manual,Paris,NA,FRA,EUR,1,true,55,female,1,declined,EdgeCaseStore,true,true,3,6,19,0.0,15.0,2.0,3,-1,1
TXN000229,2022-11-11T11:26:16.000Z,36.36,fast_food,purchase,chip,Seattle,WA,USA,USD,0,false,21,male,0,approved,ATM Network,false,false,11,6,11,0.0,10.0,1.0,2,1,0
TXN000333,2023-03-24T01:28:54.000Z,76.13,pharmacy,purchase,swipe,Miami,FL,USA,USD,0,false,63,female,0,approved,FuelExpress,false,false,3,6,1,0.0,11.0,4.0,2,1,0
TXN000343,2024-02-12T12:23:14.000Z,83.6,auto_services,purchase,chip,Atlanta,GA,USA,USD,0,false,28,female,0,approved,ElectroZone,false,false,2,2,12,0.0,16.0,1.0,2,1,0
TXN000445,2022-05-17T17:30:41.000Z,8.27,coffee_shop,purchase,chip,Austin,TX,USA,USD,0,false,26,female,0,approved,BookNest,false,false,5,3,17,0.0,4.0,1.0,0,1,0
TXN000450,2024-02-07T09:56:07.000Z,3.34,coffee_shop,purchase,contactless,Denver,CO,USA,USD,0,false,23,male,0,pending,FarmFresh,false,false,2,4,9,0.0,4.0,3.0,2,1,0
TXN000030,2024-01-08T15:01:50.000Z,200.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,18,Female,0,approved,ATM Network,false,false,1,2,15,2.0,5.0,2.0,1,1,0
TXN000046,2024-06-04T18:13:42.000Z,2200.0,travel,purchase,online,Miami,FL,USA,USD,1,false,72,Female,1,approved,Sunshine Travel,false,false,6,3,18,0.0,3.0,0.0,0,1,0
TXN000056,2024-05-30T20:05:33.000Z,74.25,gifts,purchase,chip,Orlando,FL,USA,USD,0,false,29,Male,0,approved,GiftWorld,false,false,5,5,20,0.0,6.0,1.0,2,1,0
TXN0004011,2024-06-26T06:48:12.000Z,11200.0,financial,transfer,online,San Francisco,CA,USA,USD,0,false,23,Other,1,approved,CryptoExchange,false,false,6,4,6,3.0,5.0,0.0,1,-1,1
TXN0004136,2024-02-24T15:53:23.000Z,214.0,electronics,purchase,chip,Boston,MA,USA,USD,0,false,23,Male,0,pending,ElectroZone,false,false,2,7,15,0.0,0.0,1.0,0,1,0
TXN0004211,2024-05-01T14:44:45.000Z,49.7,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,44,Female,0,approved,QuickMart,false,false,5,4,14,0.0,2.0,1.0,0,1,0
TXN0004226,2024-05-20T06:24:23.000Z,50.92,gifts,purchase,chip,Boston,MA,USA,USD,0,false,18,Male,0,pending,GiftWorld,false,false,5,2,6,0.0,6.0,1.0,2,1,0
TXN0004291,2024-06-11T10:13:17.000Z,9685.21,financial,transfer,online,Austin,TX,USA,USD,0,true,46,Female,1,declined,CryptoExchange,true,false,6,3,10,3.0,5.0,0.0,1,-1,1
TXN0004336,2024-03-29T08:15:13.000Z,80507.8,automotive,purchase,manual,San Francisco,CA,USA,USD,0,false,57,Female,0,pending,LuxuryAuto,false,false,3,6,8,0.0,8.0,2.0,3,1,0
TXN0004342,2024-05-27T15:12:58.000Z,47116.1,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,40,Female,0,declined,LuxuryAuto,false,false,5,2,15,0.0,8.0,2.0,3,1,0
TXN000027,2024-03-12T19:53:09.000Z,120.0,auto_services,payment,chip,Dallas,TX,USA,USD,0,false,47,female,1,approved,ATM Network,false,false,3,3,19,4.0,16.0,1.0,1,-1,1
TXN000052,2023-12-25T21:29:02.000Z,13.49,coffee_shop,purchase,contactless,Boston,MA,USA,USD,0,false,24,male,0,approved,BookNest,false,false,12,2,21,0.0,4.0,3.0,2,1,0
TXN000056,2023-04-13T14:12:34.000Z,25.5,books,purchase,chip,San Francisco,CA,USA,USD,0,false,22,female,0,approved,LuxuryAuto,false,false,4,5,14,0.0,1.0,1.0,0,1,0
TXN000187,2023-03-03T04:14:13.000Z,0.01,public_transport,purchase,contactless,NA,NA,AUS,AUD,1,false,28,female,1,approved,Sunshine Travel,false,false,3,6,4,0.0,12.0,3.0,2,-1,1
TXN000195,2022-09-12T22:21:00.000Z,0.5,public_transport,purchase,contactless,London,NA,GBR,GBP,1,false,24,male,0,approved,Sunshine Travel,false,false,9,2,22,0.0,12.0,3.0,2,-1,1
TXN000175,2024-05-25T14:33:09.000Z,249.99,clothing,purchase,chip,Miami,FL,USA,USD,0,false,26,female,0,approved,Sunshine Travel,false,false,5,7,14,0.0,13.0,1.0,2,1,0
TXN000255,2023-02-28T13:16:23.000Z,9.96,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,0,false,26,female,0,approved,LuxuryAuto,false,false,2,3,13,0.0,4.0,3.0,2,1,0
TXN000262,2022-06-24T19:27:27.000Z,320.7,auto_services,payment,chip,Houston,TX,USA,USD,0,false,30,male,0,pending,FarmFresh,false,false,6,6,19,4.0,16.0,1.0,3,-1,1
TXN000311,2023-02-27T09:49:07.000Z,993878.64,real_estate,transfer,manual,San Francisco,CA,USA,USD,0,true,28,male,0,declined,LuxuryAuto,false,false,2,2,9,3.0,17.0,2.0,1,-1,1
TXN000344,2022-07-30T08:15:55.000Z,67.33,grocery,purchase,chip,Phoenix,AZ,USA,USD,0,false,37,male,1,approved,GiftWorld,false,false,7,7,8,0.0,2.0,1.0,0,1,0
TXN000346,2023-12-31T02:01:03.000Z,69.2,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,0,false,51,male,0,approved,GiftWorld,false,false,12,1,2,0.0,11.0,4.0,2,-1,1
TXN000370,2023-10-22T14:23:36.000Z,15.5,coffee_shop,purchase,contactless,London,NA,CAN,CAD,1,false,32,male,0,approved,Sunshine Travel,false,false,10,1,14,0.0,4.0,3.0,2,1,0
TXN000375,2022-09-18T12:47:23.000Z,17.13,public_transport,purchase,contactless,Boston,MA,USA,USD,0,false,21,female,0,approved,GiftWorld,false,false,9,1,12,0.0,12.0,3.0,2,1,0
TXN000389,2022-10-15T16:11:40.000Z,3367.12,luxury_goods,purchase,manual,Austin,TX,CHE,CHF,1,true,50,female,0,declined,CryptoExchange,false,true,10,7,16,0.0,15.0,2.0,3,-1,1
TXN000431,2024-03-14T10:43:27.000Z,20.6,coffee_shop,purchase,chip,Toronto,NA,ARE,AED,1,false,20,female,1,approved,CryptoExchange,false,false,3,5,10,0.0,4.0,1.0,0,1,0
TXN000439,2022-08-15T13:10:23.000Z,28.35,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,0,false,26,female,1,approved,LuxuryAuto,false,false,8,2,13,0.0,4.0,3.0,2,1,0
TXN000453,2022-09-15T00:47:18.000Z,0.5,public_transport,purchase,contactless,London,NA,GBR,GBP,1,false,24,male,0,approved,SkyTravel,false,false,9,5,0,0.0,12.0,3.0,2,-1,1
TXN000010,2024-06-10T12:00:44.000Z,65.5,books,refund,online,Boston,MA,USA,USD,0,false,42,Female,1,approved,BookNest,false,false,6,2,12,1.0,1.0,0.0,0,1,0
TXN000020,2024-02-25T13:24:11.000Z,0.99,miscellaneous,refund,manual,Denver,CO,USA,USD,0,false,42,Male,0,approved,EdgeCaseStore,false,false,2,1,13,1.0,20.0,2.0,3,1,0
TXN000025,2024-01-16T14:17:19.000Z,980.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,39,Female,0,approved,ATM Network,false,false,1,3,14,2.0,5.0,2.0,1,1,0
TXN000333,2024-04-22T18:33:55.000Z,15.97,books,purchase,online,Austin,TX,USA,USD,0,false,45,Female,1,approved,BookNest,false,false,4,2,18,0.0,1.0,0.0,0,1,0
TXN0004055,2024-07-08T10:14:05.000Z,39.69,electronics,purchase,chip,Atlanta,GA,USA,USD,0,false,49,Female,0,pending,ElectroZone,false,false,7,2,10,0.0,0.0,1.0,0,1,0
TXN0004064,2024-07-08T06:18:49.000Z,31.24,fuel,purchase,swipe,Miami,FL,USA,USD,0,false,26,Male,0,pending,FuelExpress,false,false,7,2,6,0.0,9.0,4.0,2,1,0
TXN0004140,2024-03-17T19:15:31.000Z,752.74,electronics,purchase,contactless,Seattle,WA,USA,USD,0,false,26,Female,0,approved,ElectroZone,false,false,3,1,19,0.0,0.0,3.0,2,1,0
TXN0004270,2024-03-25T04:06:25.000Z,1152.41,travel,purchase,online,Berlin,NA,DEU,EUR,1,false,36,Female,1,approved,Sunshine Travel,false,false,3,2,4,0.0,3.0,0.0,0,1,0
TXN0004301,2024-06-25T09:51:27.000Z,11278.61,financial,transfer,online,San Francisco,CA,USA,USD,0,false,59,Female,1,pending,CryptoExchange,false,false,6,3,9,3.0,5.0,0.0,1,-1,1
TXN0004321,2024-03-15T06:56:47.000Z,58139.66,automotive,purchase,manual,San Francisco,CA,USA,USD,0,false,41,Female,0,pending,LuxuryAuto,false,false,3,6,6,0.0,8.0,2.0,3,1,0
TXN0004338,2024-03-17T11:27:56.000Z,101537.22,automotive,purchase,manual,San Francisco,CA,USA,USD,0,true,57,Male,0,declined,LuxuryAuto,false,false,3,1,11,0.0,8.0,2.0,3,1,0
TXN000076,2023-02-17T20:22:18.000Z,41.2,coffee_shop,purchase,online,San Jose,CA,USA,USD,0,false,26,female,0,approved,EdgeCaseStore,false,false,2,6,20,0.0,4.0,0.0,0,1,0
TXN000159,2023-03-01T17:05:14.000Z,9.99,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,0,false,26,female,1,approved,LuxuryAuto,false,false,3,4,17,0.0,4.0,3.0,2,1,0
TXN000165,2022-11-11T06:31:14.000Z,400.0,auto_services,payment,swipe,Phoenix,AZ,USA,USD,0,false,38,male,0,approved,GiftWorld,false,false,11,6,6,4.0,16.0,4.0,3,-1,1
TXN000220,2022-09-20T19:22:29.000Z,36.45,fast_food,purchase,contactless,Montreal,NA,CAN,CAD,1,false,38,male,0,approved,SkyTravel,false,false,9,3,19,0.0,10.0,3.0,2,1,0
TXN000267,2024-03-14T09:13:32.000Z,345.81,electronics,purchase,swipe,Tokyo,NA,USA,USD,0,false,37,male,1,approved,BookNest,false,false,3,5,9,0.0,0.0,4.0,2,-1,1
TXN000324,2024-02-26T15:31:51.000Z,83.55,charity,payment,online,NA,NA,CAN,CAD,1,false,54,male,1,approved,SkyTravel,false,false,2,2,15,4.0,22.0,0.0,1,-1,1
TXN000340,2024-01-05T17:45:56.000Z,93.05,furniture,purchase,swipe,Portland,OR,USA,USD,0,false,45,male,0,approved,TinyCafe,false,false,1,6,17,0.0,19.0,4.0,2,1,0
TXN000455,2022-10-18T15:59:08.000Z,8.15,coffee_shop,purchase,contactless,Houston,TX,USA,USD,0,false,27,female,0,approved,FuelExpress,false,false,10,3,15,0.0,4.0,3.0,2,1,0
TXN000456,2022-05-16T11:58:40.000Z,7.98,coffee_shop,purchase,chip,Austin,TX,USA,USD,0,false,25,female,1,approved,ATMWithdrawal,false,false,5,2,11,0.0,4.0,1.0,0,1,0
TXN000481,2023-05-15T13:24:05.000Z,123.1,clothing,purchase,online,San Diego,CA,USA,USD,0,false,24,male,0,approved,FashionBay,false,false,5,2,13,0.0,13.0,0.0,0,1,0
TXN000498,2023-02-20T07:19:03.000Z,193.91,clothing,purchase,online,Tokyo,NA,JPN,JPY,1,false,28,female,0,approved,SkyTravel,false,false,2,2,7,0.0,13.0,0.0,0,1,0
TXN000038,2024-01-25T14:56:22.000Z,580.0,financial,withdrawal,manual,Dallas,TX,USA,USD,0,false,55,Male,0,approved,ATM Network,false,false,1,5,14,2.0,5.0,2.0,1,1,0
TXN000308,2024-03-17T15:13:18.000Z,37.48,gifts,purchase,chip,Boston,MA,USA,USD,0,false,31,Male,0,approved,GiftWorld,false,false,3,1,15,0.0,6.0,1.0,2,1,0
TXN000309,2024-04-23T12:27:39.000Z,52.11,fuel,purchase,contactless,Phoenix,AZ,USA,USD,0,false,43,Female,0,approved,FuelExpress,false,false,4,3,12,0.0,9.0,3.0,2,1,0
TXN000336,2024-06-08T10:21:52.000Z,1500.0,financial,withdrawal,manual,Miami,FL,USA,USD,0,false,38,Female,0,approved,ATM Withdrawal,false,false,6,7,10,2.0,5.0,2.0,1,1,0
TXN0004031,2024-07-10T13:45:37.000Z,75.95,grocery,purchase,chip,Chicago,IL,USA,USD,0,false,63,Male,0,approved,QuickMart,false,false,7,4,13,0.0,2.0,1.0,0,1,0
